session_id,test_version,metric
dfb19734-6102-44df-8e11-9947e134eeb2,2,2.5024731159210205
dfb19734-6102-44df-8e11-9947e134eeb2,2,6.327845573425293
dfb19734-6102-44df-8e11-9947e134eeb2,2,2.8747963905334473
dfb19734-6102-44df-8e11-9947e134eeb2,2,4.7919535636901855
dfb19734-6102-44df-8e11-9947e134eeb2,2,3.2538795471191406
dfb19734-6102-44df-8e11-9947e134eeb2,2,4.446755886077881
dfb19734-6102-44df-8e11-9947e134eeb2,2,4.650735855102539
dfb19734-6102-44df-8e11-9947e134eeb2,2,2.723066568374634
dfb19734-6102-44df-8e11-9947e134eeb2,2,3.9505534172058105
dfb19734-6102-44df-8e11-9947e134eeb2,2,5.0792131423950195
dfb19734-6102-44df-8e11-9947e134eeb2,2,6.595481872558594
dfb19734-6102-44df-8e11-9947e134eeb2,2,3.1046061515808105
dfb19734-6102-44df-8e11-9947e134eeb2,2,5.064905166625977
dfb19734-6102-44df-8e11-9947e134eeb2,2,5.545100688934326
dfb19734-6102-44df-8e11-9947e134eeb2,2,7.092433452606201
dfb19734-6102-44df-8e11-9947e134eeb2,2,4.818093776702881
dfb19734-6102-44df-8e11-9947e134eeb2,2,3.820089340209961
dfb19734-6102-44df-8e11-9947e134eeb2,2,5.944273471832275
dfb19734-6102-44df-8e11-9947e134eeb2,2,4.116004467010498
